gene_column	gene_symbol	entrez_id	annotated	complete_in_primary_tumors	total_expression	passes_total_expression	log2_variance	retained_for_expression	retained_for_dimred
FMN2|56776	FMN2	56776	True	False		False		False	False
FMNL1|752	FMNL1	752	True	True	267930.44808196323	True	1.1056538340762063	True	True
FMNL2|114793	FMNL2	114793	True	True	473243.26632494386	True	0.5898480039960804	True	False
FMNL3|91010	FMNL3	91010	True	True	410424.0309824527	True	0.7137840212437069	True	True
FMO1|2326	FMO1	2326	True	True	31337.57146870024	True	4.288832680019075	True	True
FMO2|2327	FMO2	2327	True	True	158179.08161401027	True	5.207467146649249	True	True
FMO3|2328	FMO3	2328	True	True	43981.64639368884	True	1.8621323396973744	True	True
FMO4|2329	FMO4	2329	True	True	34738.45336695752	True	0.9186750483412987	True	True
FMO5|2330	FMO5	2330	True	True	159365.93961725547	True	3.2888768104640578	True	True
FMO6P|388714	FMO6P	388714	True	False		False		False	False
FMO9P|116123	FMO9P	116123	True	False		False		False	False
FMOD|2331	FMOD	2331	True	True	1155802.2836043239	True	1.8206749767761234	True	True
FMR1|2332	FMR1	2332	True	True	494251.051334555	True	0.31145857135308663	True	False
FMR1NB|158521	FMR1NB	158521	True	False		False		False	False
FN1|2335	FN1	2335	True	True	14708674.30256273	True	2.607432198260254	True	True
FN3K|64122	FN3K	64122	True	True	191258.20980348537	True	1.10010669180316	True	True
FN3KRP|79672	FN3KRP	79672	True	True	295415.3252139981	True	0.29446772416081624	True	False
FNBP1|23048	FNBP1	23048	True	True	658918.1813172982	True	1.6268226048583498	True	True
FNBP1L|54874	FNBP1L	54874	True	True	623324.0883400056	True	0.47612398081807195	True	False
FNBP4|23360	FNBP4	23360	True	True	584396.303058804	True	0.37940707000879165	True	False
FNDC1|84624	FNDC1	84624	True	True	527572.6692357514	True	5.125664978929416	True	True
FNDC3A|22862	FNDC3A	22862	True	True	933364.8860726021	True	0.35774412892548235	True	False
FNDC3B|64778	FNDC3B	64778	True	True	1017518.4617465058	True	0.38847632606015675	True	False
FNDC4|64838	FNDC4	64838	True	True	45130.75468689772	True	1.6703171269845958	True	True
FNDC5|252995	FNDC5	252995	True	True	15809.464032892098	True	3.026884176433713	True	True
FNDC7|163479	FNDC7	163479	True	True	233.94514735774874	True	0.4492174914468099	True	False
FNDC8|54752	FNDC8	54752	True	True	3391.955365717122	True	0.8459930125268447	True	True
FNIP1|96459	FNIP1	96459	True	True	304492.1788018049	True	0.25737832312017794	True	False
FNIP2|57600	FNIP2	57600	True	True	283485.927497723	True	0.4826389153955263	True	False
FNTA|2339	FNTA	2339	True	True	614576.71632166	True	0.28122391675590286	True	False
FNTB|2342	FNTB	2342	True	True	223692.9432165355	True	0.17072539057900418	True	False
FOLH1|2346	FOLH1	2346	True	True	44277.18571206835	True	3.1696585983636916	True	True
FOLH1B|219595	FOLH1B	219595	True	False		False		False	False
FOLR1|2348	FOLR1	2348	True	True	96784.47619856065	True	9.651757028620787	True	True
FOLR2|2350	FOLR2	2350	True	True	118089.88850979845	True	2.8417824519341512	True	True
FOLR3|2352	FOLR3	2352	True	True	1562.8068070638647	True	1.5245811593197953	True	True
FOLR4|390243	FOLR4	390243	True	False		False		False	False
FOS|2353	FOS	2353	True	True	3243092.3505784413	True	1.9869433823296974	True	True
FOSB|2354	FOSB	2354	True	True	622395.4337496583	True	3.9739488464383865	True	True
FOSL1|8061	FOSL1	8061	True	True	192195.51997779153	True	2.4280525193367306	True	True
FOSL2|2355	FOSL2	2355	True	True	1175283.192575904	True	0.5693151742752635	True	False
FOXA1|3169	FOXA1	3169	True	False		False		False	False
FOXA2|3170	FOXA2	3170	True	False		False		False	False
FOXA3|3171	FOXA3	3171	True	True	268424.11377109756	True	2.588320312849424	True	True
FOXB1|27023	FOXB1	27023	True	False		False		False	False
FOXB2|442425	FOXB2	442425	True	False		False		False	False
FOXC1|2296	FOXC1	2296	True	True	161696.66532068857	True	1.9506187271498348	True	True
FOXC2|2303	FOXC2	2303	True	False		False		False	False
FOXD1|2297	FOXD1	2297	True	True	33618.62951419007	True	5.266340137928121	True	True
FOXD2|2306	FOXD2	2306	True	True	47018.90213392406	True	1.4168838169143767	True	True
FOXD3|27022	FOXD3	27022	True	False		False		False	False
FOXD4|2298	FOXD4	2298	True	True	5341.586886581445	True	1.5317761278605275	True	True
FOXD4L1|200350	FOXD4L1	200350	True	True	2169.61476033448	True	1.0890679788547903	True	True
FOXD4L2|100036519	FOXD4L2	100036519	True	True	2279.851192839674	True	1.3743062812966942	True	True
FOXD4L3|286380	FOXD4L3	286380	True	False		False		False	False
FOXD4L5|653427	FOXD4L5	653427	True	False		False		False	False
FOXD4L6|653404	FOXD4L6	653404	True	True	1409.2593565622296	True	1.0776225366524184	True	True
FOXE1|2304	FOXE1	2304	True	True	4906.946748359571	True	3.348737450253206	True	True
FOXE3|2301	FOXE3	2301	True	True	1806.5252574296987	True	2.0638774608041204	True	True
FOXF1|2294	FOXF1	2294	True	False		False		False	False
FOXF2|2295	FOXF2	2295	True	False		False		False	False
FOXG1|2290	FOXG1	2290	True	False		False		False	False
FOXH1|8928	FOXH1	8928	True	True	13983.593333971286	True	3.19294940514006	True	True
FOXI1|2299	FOXI1	2299	True	True	6445.331934662278	True	3.552156175558672	True	True
FOXI2|399823	FOXI2	399823	True	False		False		False	False
FOXI3|344167	FOXI3	344167	True	False		False		False	False
FOXJ1|2302	FOXJ1	2302	True	True	104203.86977038081	True	10.471609210990074	True	True
FOXJ2|55810	FOXJ2	55810	True	True	286667.6157057467	True	0.2932764046644459	True	False
FOXJ3|22887	FOXJ3	22887	True	True	522370.8497471615	True	0.2250961476395667	True	False
FOXK1|221937	FOXK1	221937	True	True	815579.4022598539	True	0.5031464227257806	True	False
FOXK2|3607	FOXK2	3607	True	True	542862.6224331723	True	0.1971704388955393	True	False
FOXL1|2300	FOXL1	2300	True	False		False		False	False
FOXL2|668	FOXL2	668	True	False		False		False	False
FOXM1|2305	FOXM1	2305	True	True	692431.615747805	True	0.9989322764894565	True	True
FOXN1|8456	FOXN1	8456	True	False		False		False	False
FOXN2|3344	FOXN2	3344	True	True	283063.514294902	True	0.2996802099932956	True	False
FOXN3|1112	FOXN3	1112	True	True	745283.4141143684	True	0.5203791652380663	True	False
FOXN4|121643	FOXN4	121643	True	False		False		False	False
FOXO1|2308	FOXO1	2308	True	True	329557.25810999074	True	0.7486476627457949	True	True
FOXO3|2309	FOXO3	2309	True	True	651029.8546170739	True	0.4183307701413298	True	False
FOXO3B|2310	FOXO3B	2310	True	True	272618.83979563875	True	0.3657510505017383	True	False
FOXO4|4303	FOXO4	4303	True	True	182964.7465544193	True	0.5319418393961914	True	False
FOXP1|27086	FOXP1	27086	True	True	804652.1538170902	True	0.44963137459994734	True	False
FOXP2|93986	FOXP2	93986	True	True	30039.209141330888	True	5.992478046578523	True	True
FOXP3|50943	FOXP3	50943	True	True	43199.945911267845	True	1.6201798487339634	True	True
FOXP4|116113	FOXP4	116113	True	True	1200385.6694012694	True	0.6345908702229041	True	False
FOXQ1|94234	FOXQ1	94234	True	False		False		False	False
FOXR1|283150	FOXR1	283150	True	False		False		False	False
FOXR2|139628	FOXR2	139628	True	False		False		False	False
FOXRED1|55572	FOXRED1	55572	True	True	219087.47321576645	True	0.4114462719624594	True	False
FOXRED2|80020	FOXRED2	80020	True	True	356369.46682148124	True	0.9692649044418298	True	True
FOXS1|2307	FOXS1	2307	True	False		False		False	False
FPGS|2356	FPGS	2356	True	True	405027.4868376568	True	0.27020703262510704	True	False
FPGT|8790	FPGT	8790	True	True	157499.74732854072	True	0.19768670997392598	True	False
FPR1|2357	FPR1	2357	True	True	69228.55149068651	True	2.6962191113796976	True	True
FPR2|2358	FPR2	2358	True	True	22925.794663432833	True	3.2967895062226926	True	True
FPR3|2359	FPR3	2359	True	True	208658.45607473713	True	1.9517400983923774	True	True
FRAS1|80144	FRAS1	80144	True	True	241904.89619528895	True	4.995602439965174	True	True
FRAT1|10023	FRAT1	10023	True	True	54452.872040754024	True	0.5565985654510954	True	False
FRAT2|23401	FRAT2	23401	True	True	238925.1632411608	True	0.4915251501550079	True	False
FREM1|158326	FREM1	158326	True	True	44270.77635165547	True	6.693607779571468	True	True
FREM2|341640	FREM2	341640	True	False		False		False	False
FRG1|2483	FRG1	2483	True	True	270321.1618109267	True	0.28386029499549487	True	False
FRG1B|284802	FRG1B	284802	True	True	138197.34161127356	True	0.8959446007303327	True	True
FRG2|448831	FRG2	448831	True	False		False		False	False
FRG2B|441581	FRG2B	441581	True	False		False		False	False
FRG2C|100288801	FRG2C	100288801	True	True	1271.6541154227175	True	1.0989919249248437	True	True
FRK|2444	FRK	2444	True	True	81908.84789607406	True	1.227206267666277	True	True
FRMD1|79981	FRMD1	79981	True	False		False		False	False
FRMD3|257019	FRMD3	257019	True	True	16503.818884164917	True	2.3519716856663906	True	True
FRMD4A|55691	FRMD4A	55691	True	True	161291.96363842636	True	0.6544690367147616	True	False
FRMD4B|23150	FRMD4B	23150	True	True	235954.3643241243	True	0.7183535870423479	True	True
FRMD5|84978	FRMD5	84978	True	True	29715.151447346314	True	2.2017484738030935	True	True
FRMD6|122786	FRMD6	122786	True	True	259585.60627736806	True	1.674984204278723	True	True
FRMD7|90167	FRMD7	90167	True	True	125.0584378395881	False		False	False
FRMD8|83786	FRMD8	83786	True	True	503593.0959328457	True	0.3227737843156624	True	False
FRMPD1|22844	FRMPD1	22844	True	True	5071.977007519448	True	3.5231302326530476	True	True
FRMPD2|143162	FRMPD2	143162	True	False		False		False	False
FRMPD2L1|728798	FRMPD2L1	728798	True	False		False		False	False
FRMPD4|9758	FRMPD4	9758	True	False		False		False	False
FRRS1|391059	FRRS1	391059	True	True	62404.59738077283	True	1.7093164992332095	True	True
FRS2|10818	FRS2	10818	True	True	313685.35388835747	True	0.46947346827038305	True	False
FRS3|10817	FRS3	10817	True	True	37337.41079191602	True	0.4157333058528393	True	False
FRY|10129	FRY	10129	True	True	167652.19574877768	True	1.3963895276100715	True	True
FRYL|285527	FRYL	285527	True	True	584258.8193802261	True	0.42046260328406554	True	False
FRZB|2487	FRZB	2487	True	True	289978.31122455	True	2.619119368484734	True	True
FSCB|84075	FSCB	84075	True	False		False		False	False
FSCN1|6624	FSCN1	6624	True	True	632074.077245276	True	1.497598996510232	True	True
FSCN2|25794	FSCN2	25794	True	True	4242.787300979924	True	1.174037385133871	True	True
FSCN3|29999	FSCN3	29999	True	True	1232.4584167014432	True	0.5553088485210137	True	False
FSD1|79187	FSD1	79187	True	True	4692.629727342224	True	1.8612276351032748	True	True
FSD1L|83856	FSD1L	83856	True	True	43094.652476014155	True	1.2774819443404566	True	True
FSD2|123722	FSD2	123722	True	True	231.69036035715004	True	0.3893639008977794	True	False
FSHB|2488	FSHB	2488	True	False		False		False	False
FSHR|2492	FSHR	2492	True	False		False		False	False
FSIP1|161835	FSIP1	161835	True	True	2367.789744908421	True	0.8838153274066902	True	True
FST|10468	FST	10468	True	True	44933.687871055256	True	3.8341120159350943	True	True
FSTL1|11167	FSTL1	11167	True	True	3084618.1553660766	True	1.2383600139916235	True	True
FSTL3|10272	FSTL3	10272	True	True	359706.54508402245	True	1.9264207131290954	True	True
FSTL4|23105	FSTL4	23105	True	True	20880.84010594097	True	5.7238248268218	True	True
FSTL5|56884	FSTL5	56884	True	False		False		False	False
FTCD|10841	FTCD	10841	True	True	4759.268975673518	True	3.4538933717350195	True	True
FTH1|2495	FTH1	2495	True	True	11632846.123292536	True	0.5139486205980036	True	False
FTHL17|53940	FTHL17	53940	True	False		False		False	False
FTHL3|2498	FTHL3	2498	True	True	108946.27464171119	True	0.9888176830581779	True	True
FTL|2512	FTL	2512	True	True	21437863.41770382	True	0.5798756042325437	True	False
FTLP10|100130017	FTLP10	100130017	True	False		False		False	False
FTMT|94033	FTMT	94033	True	False		False		False	False
FTO|79068	FTO	79068	True	True	310268.177911754	True	0.29243390091210403	True	False
FTSJ1|24140	FTSJ1	24140	True	True	344612.47032608994	True	0.23278480404257648	True	False
FTSJ2|29960	FTSJ2	29960	True	True	306563.0715465231	True	0.22984841205886336	True	False
FTSJ3|117246	FTSJ3	117246	True	True	557766.7721821074	True	0.19618028407870725	True	False
FTSJD1|55783	FTSJD1	55783	True	True	266454.98746886686	True	0.3137845719536147	True	False
FTSJD2|23070	FTSJD2	23070	True	True	459110.6279097892	True	0.2072359080545546	True	False
FUBP1|8880	FUBP1	8880	True	True	659650.1500770216	True	0.18268938085806333	True	False
FUBP3|8939	FUBP3	8939	True	True	563675.118591185	True	0.1291688942175104	True	False
FUCA1|2517	FUCA1	2517	True	True	730349.6181942937	True	0.438277012703297	True	False
FUCA2|2519	FUCA2	2519	True	True	903348.8493424008	True	0.3221842330144003	True	False
FUK|197258	FUK	197258	True	True	176261.99512858907	True	0.3963405200658261	True	False
FUNDC1|139341	FUNDC1	139341	True	True	180053.25554494036	True	0.519309702192237	True	False
FUNDC2|65991	FUNDC2	65991	True	True	458745.38431625674	True	0.29079280068388474	True	False
FUNDC2P2|388965	FUNDC2P2	388965	True	True	1144.228489691367	True	0.9056028453229104	True	True
FURIN|5045	FURIN	5045	True	True	1346046.0008305246	True	0.5117123164626539	True	False
FUS|2521	FUS	2521	True	True	1859330.8692592836	True	0.23397304362382917	True	False
FUT10|84750	FUT10	84750	True	True	72805.13446680241	True	0.5133809431488507	True	False
FUT11|170384	FUT11	170384	True	True	98623.14137720753	True	0.6157078148977813	True	False
FUT1|2523	FUT1	2523	True	True	104296.90985430821	True	1.6184226784894247	True	True
FUT2|2524	FUT2	2524	True	True	683378.877879908	True	1.755177355241109	True	True
FUT3|2525	FUT3	2525	True	True	495807.5509116668	True	6.3158383803935285	True	True
FUT4|2526	FUT4	2526	True	True	576115.642849095	True	0.9913909530303529	True	True
FUT5|2527	FUT5	2527	True	True	237.65433687012097	True	0.5237358805262783	True	False
FUT6|2528	FUT6	2528	True	True	164461.35176866082	True	6.958829541456898	True	True
FUT7|2529	FUT7	2529	True	True	3953.23092804025	True	1.6558297025067816	True	True
FUT8|2530	FUT8	2530	True	True	537096.523495316	True	0.4758927279954833	True	False
FUT9|10690	FUT9	10690	True	False		False		False	False
FUZ|80199	FUZ	80199	True	True	55372.0227327184	True	2.150375696631622	True	True
FXC1|26515	FXC1	26515	True	True	344554.64554488857	True	0.18280546114596583	True	False
FXN|2395	FXN	2395	True	True	119831.50546195751	True	0.3573338102803566	True	False
FXR1|8087	FXR1	8087	True	True	879207.271887871	True	0.2590288991237632	True	False
FXR2|9513	FXR2	9513	True	True	258561.83629814704	True	0.19655185828155886	True	False
FXYD1|5348	FXYD1	5348	True	False		False		False	False
FXYD2|486	FXYD2	486	True	True	20226.902720797625	True	5.139532661220055	True	True
FXYD3|5349	FXYD3	5349	True	True	2071555.4655737255	True	2.2824489444394325	True	True
FXYD4|53828	FXYD4	53828	True	False		False		False	False
FXYD5|53827	FXYD5	53827	True	True	1265012.6454488484	True	0.9265980110493259	True	True
FXYD6|53826	FXYD6	53826	True	True	229349.63865821378	True	2.26304141086733	True	True
FXYD7|53822	FXYD7	53822	True	True	1025.9133287225452	True	1.1980736374403869	True	True
FYB|2533	FYB	2533	True	True	340355.30104323296	True	1.550678592373454	True	True
FYCO1|79443	FYCO1	79443	True	True	604096.0750051554	True	0.7024053712174044	True	True
FYN|2534	FYN	2534	True	True	306524.5653821941	True	0.6630418576964201	True	False
FYTTD1|84248	FYTTD1	84248	True	True	677140.4381971755	True	0.2548801228976735	True	False
FZD10|11211	FZD10	11211	True	False		False		False	False
FZD1|8321	FZD1	8321	True	True	269511.06590832584	True	0.8086488947092041	True	True
FZD2|2535	FZD2	2535	True	True	55215.45798131734	True	1.4074674530814621	True	True
FZD3|7976	FZD3	7976	True	True	67807.76720579425	True	1.055904981697075	True	True
FZD4|8322	FZD4	8322	True	True	294597.99263466697	True	0.8138183228310439	True	True
FZD5|7855	FZD5	7855	True	True	776129.9343506659	True	0.8179885600900517	True	True
FZD6|8323	FZD6	8323	True	True	331836.7720789334	True	0.8292876811280768	True	True
FZD7|8324	FZD7	8324	True	True	269426.9099118406	True	1.4748405643092433	True	True
FZD8|8325	FZD8	8325	True	True	104947.8625784883	True	1.4766411706030582	True	True
FZD9|8326	FZD9	8326	True	True	4208.814164694823	True	2.8074283143669114	True	True
FZR1|51343	FZR1	51343	True	True	357500.61042402906	True	0.18911251571407345	True	False
G0S2|50486	G0S2	50486	True	True	149266.8579285911	True	2.2604123033084864	True	True
G2E3|55632	G2E3	55632	True	True	203637.1487685236	True	0.305567182440905	True	False
G3BP1|10146	G3BP1	10146	True	True	1113669.8167453764	True	0.19372709784419972	True	False
G3BP2|9908	G3BP2	9908	True	True	1465871.8578356307	True	0.19931723691757752	True	False
G6PC|2538	G6PC	2538	True	True	1487.2308131993304	True	1.7221078111677905	True	True
G6PC2|57818	G6PC2	57818	True	False		False		False	False
G6PC3|92579	G6PC3	92579	True	True	461373.1429824428	True	0.3214533285701233	True	False
G6PD|2539	G6PD	2539	True	True	535000.6935186032	True	0.6046147190190544	True	False
GAA|2548	GAA	2548	True	True	636731.3744166084	True	0.8659969957793997	True	True
GAB1|2549	GAB1	2549	True	True	242812.61380070576	True	0.6514494152947509	True	False
GAB2|9846	GAB2	9846	True	True	361999.33542534197	True	0.6474730499965987	True	False
GAB3|139716	GAB3	139716	True	True	40302.22825423008	True	1.1830215350643967	True	True
GAB4|128954	GAB4	128954	True	False		False		False	False
GABARAP|11337	GABARAP	11337	True	True	1879349.6649197792	True	0.28709844365854215	True	False
GABARAPL1|23710	GABARAPL1	23710	True	True	389702.3404605901	True	1.0089990691000887	True	True
GABARAPL2|11345	GABARAPL2	11345	True	True	560099.0705503386	True	0.18403762102262916	True	False
GABARAPL3|23766	GABARAPL3	23766	True	True	1716.0982296778686	True	0.9816328030537042	True	True
GABBR1|2550	GABBR1	2550	True	True	118206.23521244907	True	1.908408609294208	True	True
GABBR2|9568	GABBR2	9568	True	False		False		False	False
GABPA|2551	GABPA	2551	True	True	329430.9612173463	True	0.2005937307987879	True	False
GABPB1|2553	GABPB1	2553	True	True	197701.99836409802	True	0.13691818309524723	True	False
GABPB2|126626	GABPB2	126626	True	True	56571.84623164564	True	0.4425265343097913	True	False
GABRA1|2554	GABRA1	2554	True	False		False		False	False
GABRA2|2555	GABRA2	2555	True	True	12292.445431362252	True	4.637365511510825	True	True
GABRA3|2556	GABRA3	2556	True	False		False		False	False
GABRA4|2557	GABRA4	2557	True	False		False		False	False
GABRA5|2558	GABRA5	2558	True	False		False		False	False
GABRA6|2559	GABRA6	2559	True	False		False		False	False
GABRB1|2560	GABRB1	2560	True	True	958.5867309168641	True	1.6717241916420094	True	True
GABRB2|2561	GABRB2	2561	True	True	23414.87808650826	True	5.801866333835862	True	True
GABRB3|2562	GABRB3	2562	True	False		False		False	False
GABRD|2563	GABRD	2563	True	True	16327.924480343356	True	1.6757904604938236	True	True
GABRE|2564	GABRE	2564	True	True	61952.203130884096	True	4.427532042020113	True	True
GABRG1|2565	GABRG1	2565	True	False		False		False	False
GABRG2|2566	GABRG2	2566	True	False		False		False	False
GABRG3|2567	GABRG3	2567	True	False		False		False	False
GABRP|2568	GABRP	2568	True	False		False		False	False
GABRQ|55879	GABRQ	55879	True	False		False		False	False
GABRR1|2569	GABRR1	2569	True	True	5762.228674176456	True	5.0526674834029555	True	True
GABRR2|2570	GABRR2	2570	True	True	1363.8660052643224	True	1.2664769457873535	True	True
GABRR3|200959	GABRR3	200959	True	False		False		False	False
GAD1|2571	GAD1	2571	True	True	48992.966733787056	True	5.820140250014626	True	True
GAD2|2572	GAD2	2572	True	False		False		False	False
GADD45A|1647	GADD45A	1647	True	True	311368.53521943995	True	0.4254184940361382	True	False
GADD45B|4616	GADD45B	4616	True	True	289936.1565243456	True	1.0828643386522092	True	True
GADD45G|10912	GADD45G	10912	True	True	51617.47061590623	True	1.2779159863055618	True	True
GADD45GIP1|90480	GADD45GIP1	90480	True	True	375674.7523707404	True	0.3839066120335629	True	False
GADL1|339896	GADL1	339896	True	False		False		False	False
GAGE10|643832	GAGE10	643832	True	False		False		False	False
GAGE1|2543	GAGE1	2543	True	False		False		False	False
GAGE12D|100132399	GAGE12D	100132399	True	False		False		False	False
GAGE12F|100008586	GAGE12F	100008586	True	False		False		False	False
GAGE12J|729396	GAGE12J	729396	True	False		False		False	False
GAGE13|645051	GAGE13	645051	True	False		False		False	False
GAGE2A|729447	GAGE2A	729447	True	False		False		False	False
GAGE2B|645037	GAGE2B	645037	True	False		False		False	False
GAGE2C|2574	GAGE2C	2574	True	False		False		False	False
GAGE2D|729408	GAGE2D	729408	True	False		False		False	False
GAGE2E|26749	GAGE2E	26749	True	False		False		False	False
GAGE4|2576	GAGE4	2576	True	False		False		False	False
GAGE8|100101629	GAGE8	100101629	True	False		False		False	False
GAK|2580	GAK	2580	True	True	977718.8416636687	True	0.3208777271616875	True	False
GAL3ST1|9514	GAL3ST1	9514	True	True	61677.25069103907	True	2.591270755135044	True	True
GAL3ST2|64090	GAL3ST2	64090	True	True	11794.377448365387	True	5.214575654098034	True	True
GAL3ST3|89792	GAL3ST3	89792	True	False		False		False	False
GAL3ST4|79690	GAL3ST4	79690	True	True	97054.07441328008	True	1.2051784365098963	True	True
GAL|51083	GAL	51083	True	True	67530.05596647649	True	9.838662380311188	True	True
GALC|2581	GALC	2581	True	True	502793.7839876765	True	1.0841743964424329	True	True
GALE|2582	GALE	2582	True	True	650080.5985972758	True	0.8871345143311068	True	True
GALK1|2584	GALK1	2584	True	True	138746.87103756986	True	0.4332212376672138	True	False
GALK2|2585	GALK2	2585	True	True	228034.50228109933	True	0.30853726069425774	True	False
GALM|130589	GALM	130589	True	True	453648.3235567936	True	0.7158611406003653	True	True
GALNS|2588	GALNS	2588	True	True	200252.8578017404	True	0.4394609418577444	True	False
GALNT10|55568	GALNT10	55568	True	True	547633.5337716428	True	0.6177442646884777	True	False
GALNT11|63917	GALNT11	63917	True	True	314449.26117444044	True	0.32714807215446734	True	False
GALNT1|2589	GALNT1	2589	True	True	1036161.7814626123	True	0.3882409721629759	True	False
GALNT12|79695	GALNT12	79695	True	True	398131.0019332747	True	0.9911658314700207	True	True
GALNT13|114805	GALNT13	114805	True	False		False		False	False
GALNT14|79623	GALNT14	79623	True	True	37169.88254740731	True	5.966256536360795	True	True
GALNT2|2590	GALNT2	2590	True	True	1125058.9947640367	True	0.3392417279852562	True	False
GALNT3|2591	GALNT3	2591	True	True	956385.6580438663	True	1.2224674897034526	True	True
GALNT4|8693	GALNT4	8693	True	True	983872.1174350573	True	1.0795547677575446	True	True
GALNT5|11227	GALNT5	11227	True	True	206042.2082004089	True	3.694535281739991	True	True
GALNT6|11226	GALNT6	11226	True	True	512506.7047875616	True	1.5347449832175353	True	True
GALNT7|51809	GALNT7	51809	True	True	985814.3123498597	True	0.7807355553494811	True	True
GALNT8|26290	GALNT8	26290	True	True	16887.116506432147	True	5.239835828178803	True	True
GALNT9|50614	GALNT9	50614	True	True	5339.252910686766	True	3.3613014796340486	True	True
GALNTL1|57452	GALNTL1	57452	True	True	30141.677223871986	True	4.763463488710266	True	True
GALNTL2|117248	GALNTL2	117248	True	True	43224.14908883863	True	2.9612365633315707	True	True
GALNTL4|374378	GALNTL4	374378	True	True	86637.2754587033	True	0.9681494851515443	True	True
GALNTL5|168391	GALNTL5	168391	True	False		False		False	False
GALNTL6|442117	GALNTL6	442117	True	True	3961.0502653347985	True	2.8176487927523133	True	True
GALP|85569	GALP	85569	True	False		False		False	False
GALR1|2587	GALR1	2587	True	False		False		False	False
GALR2|8811	GALR2	8811	True	True	1365.928192767718	True	1.2370240794207878	True	True
GALR3|8484	GALR3	8484	True	True	282.66195042838	True	0.5769285922655583	True	False
GALT|2592	GALT	2592	True	True	149330.3562578103	True	0.34730336263460476	True	False
GAMT|2593	GAMT	2593	True	True	54291.99097980113	True	2.9346337102468842	True	True
GAN|8139	GAN	8139	True	True	37487.54466273063	True	0.7682892887874893	True	True
GANAB|23193	GANAB	23193	True	True	3950058.449216067	True	0.1669059961377796	True	False
GANC|2595	GANC	2595	True	True	151250.6966361488	True	0.3282013369685887	True	False
GAP43|2596	GAP43	2596	True	False		False		False	False
GAPDH|2597	GAPDH	2597	True	True	21838405.469199784	True	0.48441015760554257	True	False
GAPDHS|26330	GAPDHS	26330	True	True	755.0216180176335	True	0.6075685264851506	True	False
GAPT|202309	GAPT	202309	True	True	29502.21278073205	True	3.147891669472395	True	True
GAPVD1|26130	GAPVD1	26130	True	True	518584.15976808977	True	0.21030468926723683	True	False
GAR1|54433	GAR1	54433	True	True	216995.2117321062	True	0.3319831200616361	True	False
GARNL3|84253	GARNL3	84253	True	True	20290.035998884916	True	1.5407212305304692	True	True
GARS|2617	GARS	2617	True	True	1259647.2968327862	True	0.2710108914351923	True	False
GART|2618	GART	2618	True	True	698663.1606230859	True	0.2738907958736397	True	False
GAS1|2619	GAS1	2619	True	True	103486.26934143236	True	4.002165774275637	True	True
GAS2|2620	GAS2	2620	True	True	17353.567846192724	True	2.412289045148081	True	True
GAS2L1|10634	GAS2L1	10634	True	True	221112.94982336796	True	0.5652290378571366	True	False
GAS2L2|246176	GAS2L2	246176	True	True	1866.6111548769513	True	1.6488272300839382	True	True
GAS2L3|283431	GAS2L3	283431	True	True	43069.86812347064	True	1.150589064984347	True	True
GAS5|60674	GAS5	60674	True	True	848870.1561522549	True	0.7752428340034476	True	True
GAS6|2621	GAS6	2621	True	True	925910.3838820558	True	1.1538110208010248	True	True
GAS7|8522	GAS7	8522	True	True	323442.6456079617	True	1.7932327463766333	True	True
GAS8|2622	GAS8	2622	True	True	154301.650739233	True	0.3839892752170956	True	False
GAST|2520	GAST	2520	True	False		False		False	False
GATA1|2623	GATA1	2623	True	True	591.3527812153841	True	0.812216320020569	True	True
GATA2|2624	GATA2	2624	True	True	49660.88437415653	True	1.4745633932238307	True	True
GATA3|2625	GATA3	2625	True	True	45282.97045621622	True	1.7139600994298085	True	True
GATA4|2626	GATA4	2626	True	False		False		False	False
GATA5|140628	GATA5	140628	True	True	89284.48154883867	True	10.616846029414617	True	True
GATA6|2627	GATA6	2627	True	True	610162.8076524597	True	1.545335329255355	True	True
GATAD1|57798	GATAD1	57798	True	True	534771.0228198363	True	0.5900637996269847	True	False
GATAD2A|54815	GATAD2A	54815	True	True	800444.0734061878	True	0.2097128804221047	True	False
GATAD2B|57459	GATAD2B	57459	True	True	431263.7382847193	True	0.20272436495343724	True	False
GATC|283459	GATC	283459	True	True	25664.157937302236	True	0.4407513451689104	True	False
GATM|2628	GATM	2628	True	True	1016136.223310488	True	2.9096793839240984	True	True
GATS|352954	GATS	352954	True	True	63944.175319507885	True	0.9639018394296697	True	True
GATSL1|389523	GATSL1	389523	True	True	13871.944410345597	True	1.6216690968924472	True	True
GATSL2|729438	GATSL2	729438	True	True	928.2598805356265	True	1.3846573783943619	True	True
GATSL3|652968	GATSL3	652968	True	True	34454.05222826584	True	0.7911739509424468	True	True
GBA2|57704	GBA2	57704	True	True	512092.48580854514	True	0.3407631980579408	True	False
GBA|2629	GBA	2629	True	True	562093.4270569648	True	0.49960909980023066	True	False
GBA3|57733	GBA3	57733	True	True	26412.74483786175	True	6.947600839741512	True	True
GBAP1|2630	GBAP1	2630	True	True	168495.10676547865	True	1.7784294455957075	True	True
GBAS|2631	GBAS	2631	True	True	649045.0536068783	True	0.3651637611229209	True	False
GBE1|2632	GBE1	2632	True	True	206160.3658361347	True	0.3532032448464674	True	False
GBF1|8729	GBF1	8729	True	True	914649.1722810474	True	0.18992994582747705	True	False
GBGT1|26301	GBGT1	26301	True	True	48129.25655996076	True	1.438497461988687	True	True
