method	method_key	configuration_id	configuration_label	is_primary	source_file	metric	perplexity	n_neighbors	min_dist	pre_pca_components	k	silhouette	calinski_harabasz	davies_bouldin	inertia	min_cluster_size	max_cluster_size	cluster_size_ratio
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		5	0.4271119053412164	481.23688340117496	0.770987121118867	249.08174202073994	72	92	0.782608695652174
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		6	0.42058611816800845	474.1631379366327	0.816730445066692	208.66290015960442	53	85	0.6235294117647059
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		7	0.4309476141051785	505.3502191299	0.7512615954514522	168.1624203451306	50	67	0.746268656716418
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		8	0.4246743843655409	511.0019090951544	0.7660031558179523	144.8284857251861	30	67	0.44776119402985076
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		9	0.4179132117611672	509.77389779644295	0.7823300011110382	128.34466880608917	31	64	0.484375
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0	metric=euclidean, n_neighbors=30, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.0		10	0.40391519936970033	507.9899374937988	0.7799461625626039	115.34384902266999	26	61	0.4262295081967213
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		2	0.399832155872321	360.51540984570386	0.9906628354929812	886.3024644655861	203	209	0.9712918660287081
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		3	0.39626596433264044	367.43509685019825	0.8687590404929392	595.5606475069359	110	168	0.6547619047619048
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		4	0.41528770720287395	432.0994459491749	0.807594541151947	398.74382594981233	86	118	0.7288135593220338
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		5	0.42966673093889457	475.6137722866258	0.766351374986318	293.53799064908253	75	93	0.8064516129032258
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		6	0.408179166862053	462.6540760965332	0.8019806118030038	248.68699257904032	58	79	0.7341772151898734
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		7	0.3962193081581327	462.41100393259285	0.7934004578505709	212.16818625970666	48	71	0.676056338028169
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		8	0.39395176286805245	463.0983619283282	0.7951231189436379	184.57855076940825	41	64	0.640625
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		9	0.38450112255209046	462.75811064932145	0.8141345572347739	163.51757923726043	32	62	0.5161290322580645
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p1	metric=euclidean, n_neighbors=30, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.1		10	0.3732786137706904	463.5909095335319	0.8351585945659752	146.37911312911174	31	53	0.5849056603773585
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		2	0.3963892211114884	362.83034674964347	0.9839532870649619	1539.4849685574127	202	210	0.9619047619047619
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		3	0.3762394147249674	347.6757544108376	0.9015145908206655	1074.6473047726704	108	167	0.6467065868263473
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		4	0.39201401493759563	389.9930759773808	0.8265020142365722	750.2549263376397	86	115	0.7478260869565218
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		5	0.3973767461620564	422.55528210595605	0.7913215938755719	563.1189722181741	76	93	0.8172043010752689
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		6	0.3831192321846084	414.9371380472262	0.8154262209496408	474.9022933162621	54	91	0.5934065934065934
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		7	0.37822332023355365	404.5369726417425	0.8032309676725201	414.93276598328373	42	69	0.6086956521739131
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		8	0.3733694925522113	413.0291197433718	0.8071545375001229	355.75339636787623	42	67	0.6268656716417911
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		9	0.3697733426220936	412.60059104204976	0.8027188500691472	315.72352212756635	34	55	0.6181818181818182
UMAP	umap	umap__metric-euclidean__nn-30__mindist-0p5	metric=euclidean, n_neighbors=30, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	0.5		10	0.3670197500764963	421.54173313841255	0.8051310686902055	278.0055232163014	32	51	0.6274509803921569
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		2	0.39016288186006	352.307291682571	0.994959420043502	2663.406087683164	194	218	0.8899082568807339
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		3	0.3644642009692671	329.1626335595651	0.9238873376873896	1897.623817116664	107	166	0.6445783132530121
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		4	0.3775286115227079	372.71743168434244	0.8435423108535238	1323.8716871100373	93	110	0.8454545454545455
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		5	0.3797231161977689	390.4053217175986	0.821842112855044	1023.8016794920684	74	98	0.7551020408163265
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		6	0.36920775735371536	386.9415958617423	0.8273598207260705	858.9391601589549	55	80	0.6875
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		7	0.3438536820788702	374.99556093045277	0.9083146248028109	755.402573173327	54	73	0.7397260273972602
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		8	0.3514580808458556	379.61368842466004	0.8369385550879388	653.5211872736594	41	57	0.7192982456140351
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		9	0.35872282399241495	379.76049777702286	0.7991593615410708	579.9537746441849	33	56	0.5892857142857143
UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		30.0	1.0		10	0.3565176030322215	391.8674283161358	0.7979740914587041	506.6977543174203	33	48	0.6875
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		2	0.41484809741384815	389.2053458005427	0.952835510717438	681.9579572723406	198	214	0.9252336448598131
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		3	0.42098663697475813	423.14246029573826	0.8289218107666018	433.1248692864864	106	165	0.6424242424242425
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		4	0.4211012842109374	460.5640276828282	0.7994646073594387	303.04977843442776	96	107	0.897196261682243
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		5	0.43117439357993903	503.81766446627483	0.7631703504898802	223.35921031869955	74	94	0.7872340425531915
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		6	0.43180389189327056	519.5235786771107	0.7761314056619231	179.6856832530657	50	78	0.6410256410256411
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		7	0.4219248754556739	524.8085665095896	0.7733484097673511	151.49136669926693	40	71	0.5633802816901409
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		8	0.42351392340730715	524.7168530514069	0.7658453965141807	131.72580580885008	33	69	0.4782608695652174
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		9	0.40948435893299656	527.867233804755	0.805598192056062	115.80768368793979	30	60	0.5
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.0		10	0.39002873828044066	524.0734262439514	0.8135830215521132	104.40031852982605	30	48	0.625
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		2	0.4099532861467994	388.20976372492794	0.9558105323600662	790.8766111456098	196	216	0.9074074074074074
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		3	0.4008477807925496	391.7848249904431	0.8691676631387316	528.0397145918274	110	161	0.6832298136645962
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		4	0.41638479949062485	443.3140457318058	0.7925548177809342	361.453040549669	92	109	0.8440366972477065
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		5	0.4214585845210684	479.59995585783065	0.7673214114671707	269.478304615116	74	89	0.8314606741573034
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		6	0.41406419757490104	482.90898253438286	0.789651752519557	221.62566224137436	53	76	0.6973684210526315
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		7	0.4023107588232665	475.98946801798456	0.7899804905181773	191.22279977456947	42	71	0.5915492957746479
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		8	0.4046759566055942	474.1475778832908	0.7928170428023961	167.07501409933178	35	66	0.5303030303030303
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		9	0.39071194866273856	478.54792689347875	0.8227967591226689	146.63907044605335	32	60	0.5333333333333333
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.1		10	0.381934240291225	485.67713765399174	0.8167419177185036	129.67405039639067	32	52	0.6153846153846154
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		2	0.39497987594939216	359.6974262921499	0.9867895068801128	1410.6461301301395	197	215	0.9162790697674419
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		3	0.37858370411774245	353.48236637504965	0.8973057243254795	970.5705232205562	111	155	0.7161290322580646
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		4	0.38872332956467925	392.75807510838206	0.8081783347245048	681.1396391000983	93	109	0.8532110091743119
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		5	0.38473912586182113	412.8369475421102	0.7935531560382978	523.6364997648725	71	92	0.7717391304347826
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		6	0.3808215316897957	414.9517652131807	0.8170868158354946	433.40682682904395	53	87	0.6091954022988506
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		7	0.3788540479100826	411.37881945514835	0.7964024209807874	373.27800762638935	49	68	0.7205882352941176
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		8	0.3686257786879714	414.8652904481964	0.8088553244455806	323.41684493277825	41	60	0.6833333333333333
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		9	0.3545324420819402	414.42828924917546	0.8543748980636914	287.0120468138648	35	55	0.6363636363636364
UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	0.5		10	0.3565607540106777	417.4507684847696	0.8230057240116535	255.96786663539095	32	51	0.6274509803921569
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		2	0.38458260503479924	340.5034464796215	1.0109981801536703	2462.594960961693	200	212	0.9433962264150944
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		3	0.3750812389728253	345.1032973517099	0.9005872395936502	1677.2809075417317	117	155	0.7548387096774194
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		4	0.3830117257862495	379.20996325496617	0.8225466936580881	1189.9164710606572	94	114	0.8245614035087719
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		5	0.3730588823413223	385.11542972492396	0.8190458198897529	942.0789509980248	71	92	0.7717391304347826
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		6	0.3648015117569101	387.2611253996319	0.8445080957321919	781.3476180946687	58	83	0.6987951807228916
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		7	0.36558942516709153	387.57595658901295	0.8220494831614856	668.6236020332606	51	66	0.7727272727272727
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		8	0.3578947358193617	388.5448641549665	0.8332606285448887	582.9858475564981	43	60	0.7166666666666667
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		9	0.35331883074400566	384.9690436066359	0.8088554634731965	521.6080353424301	36	52	0.6923076923076923
UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	euclidean		50.0	1.0		10	0.3540479505941144	386.5615284312664	0.8063770486726813	466.9154187257236	21	49	0.42857142857142855
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		2	0.5062694066636688	515.2017643565321	0.7805037418632659	2422.1899544423054	176	236	0.7457627118644068
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		3	0.5656209325281261	639.2615288707674	0.6113528040008833	1324.7513984316474	76	177	0.4293785310734463
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		4	0.5269938351472516	664.4599183376603	0.7052835845445761	928.6672118999145	76	155	0.49032258064516127
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		5	0.5305775586644427	697.131785148947	0.7246263039571735	696.1658139940237	48	139	0.34532374100719426
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		6	0.5081991566464215	766.1064763127479	0.7126482138774527	523.8130301569444	31	93	0.3333333333333333
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		7	0.5237620806830231	813.2654286658623	0.6389583073918466	418.89416168959445	21	91	0.23076923076923078
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		8	0.5452753256192039	870.556988627019	0.6189636353798621	339.8358628756247	21	91	0.23076923076923078
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		9	0.5655740409536809	1000.3556845625448	0.5710860125417869	262.0501654258543	14	91	0.15384615384615385
UMAP	umap	umap__metric-cosine__nn-5__mindist-0	metric=cosine, n_neighbors=5, min_dist=0	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.0		10	0.5352053988436836	1042.6101122632974	0.6201925961491027	224.54543226340718	14	66	0.21212121212121213
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		2	0.41874227149463855	305.2411187073339	1.0118859494480277	2879.656961831449	183	229	0.7991266375545851
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		3	0.5439817579600412	556.4550030214084	0.632485900370368	1350.005908446888	78	185	0.42162162162162165
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		4	0.5042219728027193	606.5125213593811	0.7373485350206689	920.1030285697836	77	145	0.5310344827586206
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		5	0.4646690116661022	591.6554093549207	0.7861074231826032	737.137535292061	64	108	0.5925925925925926
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		6	0.4603732198183425	581.2094286983921	0.7781262073567544	615.7874836796512	31	97	0.31958762886597936
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		7	0.45582926379530103	607.4327435071119	0.7568917565090282	502.3941902780298	23	97	0.23711340206185566
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		8	0.45232205951555754	639.2231776402887	0.7509608901470355	415.9976223299782	23	91	0.25274725274725274
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		9	0.462002871983507	686.5126170349669	0.7214092521136932	343.41173700647835	23	72	0.3194444444444444
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p1	metric=cosine, n_neighbors=5, min_dist=0.1	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.1		10	0.47646318472690413	711.1850053820581	0.6719206750356002	296.857686900062	14	72	0.19444444444444445
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		2	0.4511225015377892	449.0591613737285	0.8670502419920293	3338.4993577432306	192	220	0.8727272727272727
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		3	0.4517999440413019	439.3049452997312	0.7689712005579029	2221.9256269901075	79	181	0.43646408839779005
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		4	0.43682809145901336	502.55699467235524	0.7869978071683388	1489.8061265632734	80	117	0.6837606837606838
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		5	0.43895547777655003	494.67838847846775	0.7642089348132028	1193.346669291776	51	117	0.4358974358974359
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		6	0.4110436733237424	507.41405506184077	0.8011543410727806	964.9746736435766	53	90	0.5888888888888889
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		7	0.417574361717253	495.1289817015737	0.7858517387464429	839.2129702828188	45	90	0.5
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		8	0.4114183338548965	501.67195135920866	0.8175387974845371	721.7089019283742	31	81	0.38271604938271603
UMAP	umap	umap__metric-cosine__nn-5__mindist-0p5	metric=cosine, n_neighbors=5, min_dist=0.5	False	analysis/umap/umap_sensitivity_scores.tsv.gz	cosine		5.0	0.5		9	0.408891938002069	513.3432893127008	0.8082832297848446	625.0912904567414	26	61	0.4262295081967213
